,text,label
1487,hey assistant play music,UNKNOWN
1488,what is the weather,UNKNOWN
1489,could you play music,UNKNOWN
1490,play music,UNKNOWN
1491,what is the weather,UNKNOWN
1492,please what time is it,UNKNOWN
1493,please open the door,UNKNOWN
1494,can you what is the weather,UNKNOWN
1495,hey what time is it,UNKNOWN
1496,please tell me a joke,UNKNOWN
1497,please tell me a joke,UNKNOWN
1498,can you what time is it,UNKNOWN
1499,what is the weather,UNKNOWN
1500,turn on the light,LIGHT_ON
1501,switch on the light,LIGHT_ON
1502,turn the light on,LIGHT_ON
1503,please turn on the light,LIGHT_ON
1504,activate the light,LIGHT_ON
1505,enable the lamp,LIGHT_ON
1506,turn on my lamp,LIGHT_ON
1507,make the light turn on,LIGHT_ON
1508,light on,LIGHT_ON
1509,lamp on,LIGHT_ON
1510,power on the light,LIGHT_ON
1511,can you turn on the light,LIGHT_ON
1512,turn the LED on,LIGHT_ON
1513,switch the LED on,LIGHT_ON
1514,I need the light on,LIGHT_ON
1515,It's dark switch on light,LIGHT_ON
1516,turn off the light,LIGHT_OFF
1517,switch off the light,LIGHT_OFF
1518,turn the light off,LIGHT_OFF
1519,please turn off the light,LIGHT_OFF
1520,disable the lamp,LIGHT_OFF
1521,turn off my lamp,LIGHT_OFF
1522,make the light turn off,LIGHT_OFF
1523,light off,LIGHT_OFF
1524,lamp off,LIGHT_OFF
1525,power off the light,LIGHT_OFF
1526,can you turn off the light,LIGHT_OFF
1527,turn the LED off,LIGHT_OFF
1528,switch the LED off,LIGHT_OFF
1529,I need the light off,LIGHT_OFF
1530,It's sunny switch off light,LIGHT_OFF
1531,hello,UNKNOWN
1532,hi,UNKNOWN
1533,what is the weather,UNKNOWN
1534,tell me a joke,UNKNOWN
1535,what time is it,UNKNOWN
1536,who are you,UNKNOWN
1537,how are you,UNKNOWN
1538,play music,UNKNOWN
1539,open the door,UNKNOWN
1540,increase temperature,UNKNOWN
1541,random command,UNKNOWN
