,text,label
1418,what time is it,UNKNOWN
1419,hey assistant play music,UNKNOWN
1420,hey assistant play music,UNKNOWN
1421,please hi,UNKNOWN
1422,open the door,UNKNOWN
1423,please what time is it,UNKNOWN
1424,hey assistant tell me a joke,UNKNOWN
1425,open the door,UNKNOWN
1426,hey assistant what time is it,UNKNOWN
1427,hey assistant hello,UNKNOWN
1428,open the door,UNKNOWN
1429,hey assistant hi,UNKNOWN
1430,could you play music,UNKNOWN
1431,please play music,UNKNOWN
1432,hey open the door,UNKNOWN
1433,hey what is the weather,UNKNOWN
1434,what time is it,UNKNOWN
1435,what is the weather,UNKNOWN
1436,open the door,UNKNOWN
1437,open the door,UNKNOWN
1438,open the door,UNKNOWN
1439,please what is the weather,UNKNOWN
1440,please what is the weather,UNKNOWN
1441,could you what is the weather,UNKNOWN
1442,please hi,UNKNOWN
1443,please play music,UNKNOWN
1444,could you tell me a joke,UNKNOWN
1445,hey assistant tell me a joke,UNKNOWN
1446,hey what is the weather,UNKNOWN
1447,open the door,UNKNOWN
1448,hey assistant hi,UNKNOWN
1449,can you open the door,UNKNOWN
1450,please hello,UNKNOWN
1451,hey open the door,UNKNOWN
1452,hey hi,UNKNOWN
1453,open the door,UNKNOWN
1454,hi,UNKNOWN
1455,please play music,UNKNOWN
1456,open the door,UNKNOWN
1457,hey assistant open the door,UNKNOWN
1458,can you play music,UNKNOWN
1459,what time is it,UNKNOWN
1460,hey what is the weather,UNKNOWN
1461,hey tell me a joke,UNKNOWN
1462,can you what time is it,UNKNOWN
1463,what time is it,UNKNOWN
1464,hey assistant play music,UNKNOWN
1465,open the door,UNKNOWN
1466,could you what time is it,UNKNOWN
1467,please play music,UNKNOWN
1468,please play music,UNKNOWN
1469,can you what time is it,UNKNOWN
1470,could you tell me a joke,UNKNOWN
1471,hey assistant hello,UNKNOWN
1472,hey assistant open the door,UNKNOWN
1473,play music,UNKNOWN
1474,can you play music,UNKNOWN
1475,hey play music,UNKNOWN
1476,please play music,UNKNOWN
1477,open the door,UNKNOWN
1478,could you open the door,UNKNOWN
1479,what time is it,UNKNOWN
1480,hey assistant what time is it,UNKNOWN
1481,can you hi,UNKNOWN
1482,please tell me a joke,UNKNOWN
1483,please open the door,UNKNOWN
1484,could you tell me a joke,UNKNOWN
1485,what is the weather,UNKNOWN
1486,hey assistant what is the weather,UNKNOWN
1487,hey assistant what time is it,UNKNOWN
1488,hey tell me a joke,UNKNOWN
1489,open the door,UNKNOWN
1490,hello,UNKNOWN
1491,hey assistant play music,UNKNOWN
1492,can you open the door,UNKNOWN
1493,hello,UNKNOWN
1494,open the door,UNKNOWN
1495,can you what time is it,UNKNOWN
1496,can you hello,UNKNOWN
1497,hey hi,UNKNOWN
1498,hey hi,UNKNOWN
1499,tell me a joke,UNKNOWN
1500,turn on the light,LIGHT_ON
1501,switch on the light,LIGHT_ON
1502,turn the light on,LIGHT_ON
1503,please turn on the light,LIGHT_ON
1504,activate the light,LIGHT_ON
1505,enable the lamp,LIGHT_ON
1506,turn on my lamp,LIGHT_ON
1507,make the light turn on,LIGHT_ON
1508,light on,LIGHT_ON
1509,lamp on,LIGHT_ON
1510,power on the light,LIGHT_ON
1511,can you turn on the light,LIGHT_ON
1512,turn the LED on,LIGHT_ON
1513,switch the LED on,LIGHT_ON
1514,I need the light on,LIGHT_ON
1515,It's dark switch on light,LIGHT_ON
1516,turn off the light,LIGHT_OFF
1517,switch off the light,LIGHT_OFF
1518,turn the light off,LIGHT_OFF
1519,please turn off the light,LIGHT_OFF
1520,disable the lamp,LIGHT_OFF
1521,turn off my lamp,LIGHT_OFF
1522,make the light turn off,LIGHT_OFF
1523,light off,LIGHT_OFF
1524,lamp off,LIGHT_OFF
1525,power off the light,LIGHT_OFF
1526,can you turn off the light,LIGHT_OFF
1527,turn the LED off,LIGHT_OFF
1528,switch the LED off,LIGHT_OFF
1529,I need the light off,LIGHT_OFF
1530,It's sunny switch off light,LIGHT_OFF
1531,hello,UNKNOWN
1532,hi,UNKNOWN
1533,what is the weather,UNKNOWN
1534,tell me a joke,UNKNOWN
1535,what time is it,UNKNOWN
1536,who are you,UNKNOWN
1537,how are you,UNKNOWN
1538,play music,UNKNOWN
1539,open the door,UNKNOWN
1540,increase temperature,UNKNOWN
1541,random command,UNKNOWN
